,OBJECTID,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,MONTH
1796388,1796389,SPICER CREEK,2015,2015-06-19,170,1317.0,1,Lightning,2457302.5,280.0,1100.0,98247.1,G,65.32883,-151.6895,9,TRIBAL,AK,,,,6
1796389,1796390,ROCK,2015,2015-06-19,170,1458.0,1,Lightning,2457295.5,273.0,1200.0,142650.4,G,66.0003,-153.9997,9,TRIBAL,AK,,,,6
1796390,1796391,NEELY,2015,2015-06-19,170,1429.0,1,Lightning,2457192.5,170.0,1435.0,0.1,A,64.82803,-147.63697,6,OTHER FEDERAL,AK,,,,6
1796391,1796392,TWIN LAKES,2015,2015-06-19,170,2019.0,1,Lightning,2457200.5,178.0,2230.0,1.0,B,60.70489,-154.05639,3,NPS,AK,,,,6
1796392,1796393,SEA,2015,2015-06-19,170,1742.0,1,Lightning,2457294.5,272.0,1415.0,111193.8,G,64.1,-153.7333,1,BLM,AK,,,,6
1796393,1796394,WILLOW CREEK,2015,2015-06-19,170,2200.0,1,Lightning,2457264.5,242.0,1430.0,5183.6,G,65.6211,-147.2636,1,BLM,AK,,,,6
1796394,1796395,BANDDANA CREEK,2015,2015-06-19,170,1709.0,1,Lightning,2457271.5,249.0,1439.0,12409.5,G,65.5842,-152.1858,1,BLM,AK,,,,6
1796395,1796396,LA GRANDE,2015,2015-06-19,170,1701.0,1,Lightning,2457240.5,218.0,1900.0,315.1,E,63.9086,-145.9875,6,OTHER FEDERAL,AK,,,,6
1796396,1796397,WHY LAKE,2015,2015-06-19,170,1717.0,1,Lightning,2457246.5,224.0,1743.0,42767.0,G,61.48,-155.77,1,BLM,AK,,,,6
1796398,1796399,KAIYUH,2015,2015-06-19,170,1810.0,1,Lightning,2457293.5,271.0,1500.0,6500.8,G,64.6086,-158.1483,9,TRIBAL,AK,,,,6
1796399,1796400,MCCORMICK,2015,2015-06-19,170,1854.0,1,Lightning,2457271.5,249.0,1342.0,21867.2,G,65.6342,-150.6386,1,BLM,AK,,,,6
1796400,1796401,COD LAKE 2,2015,2015-06-19,170,1928.0,1,Lightning,2457218.5,196.0,1220.0,8.0,B,65.1158,-149.0497,9,TRIBAL,AK,,,,6
1796401,1796402,COD LAKE 1,2015,2015-06-19,170,1936.0,1,Lightning,2457218.5,196.0,1211.0,2416.1,F,65.1194,-148.9875,9,TRIBAL,AK,,,,6
1796404,1796405,DERBY CREEK,2015,2015-06-20,171,917.0,1,Lightning,2457257.5,235.0,1525.0,10481.2,G,65.8167,-158.7667,1,BLM,AK,,,,6
1796405,1796406,REINDEER RIVER,2015,2015-06-20,171,1111.0,1,Lightning,2457286.5,264.0,1104.0,13766.3,G,62.27,-158.72,1,BLM,AK,,,,6
1796406,1796407,MOOSE POINT,2015,2015-06-20,171,1148.0,1,Lightning,2457271.5,249.0,1734.0,13775.5,G,64.9808,-154.2678,7,STATE,AK,,,,6
1796407,1796408,TORMENT CREEK,2015,2015-06-20,171,850.0,1,Lightning,2457271.5,249.0,1413.0,82432.2,G,65.94,-151.3,1,BLM,AK,,,,6
1796408,1796409,KILO,2015,2015-06-20,171,857.0,1,Lightning,2457201.5,179.0,1716.0,25117.0,G,65.805,-151.275,1,BLM,AK,,,,6
1796409,1796410,OLD WOMAN,2015,2015-06-20,171,1308.0,1,Lightning,2457255.5,233.0,1650.0,49182.4,G,64.00233,-159.79233,1,BLM,AK,,,,6
1796412,1796413,MUNDTHAG LAKE,2015,2015-06-13,164,1828.0,1,Lightning,2457186.5,164.0,1828.0,0.3,B,62.8,-142.0,9,TRIBAL,AK,,,,6
1796414,1796415,TANANA SLOUGH,2015,2015-06-14,165,1051.0,1,Lightning,2457204.5,182.0,2241.0,745.0,E,63.7,-144.08,9,TRIBAL,AK,,,,6
1796415,1796416,BIRCH CREEK 2,2015,2015-06-14,165,1754.0,1,Lightning,2457300.5,278.0,1300.0,16107.0,G,65.33322,-144.45553,1,BLM,AK,,,,6
1796417,1796418,RACETRACK,2015,2015-06-15,166,1730.0,1,Lightning,2457189.5,167.0,1200.0,0.5,B,65.7236,-156.3772,9,TRIBAL,AK,,,,6
1796420,1796421,HAMLIN CREEK,2015,2015-06-22,173,1735.0,1,Lightning,2457300.5,278.0,1300.0,34851.4,G,65.9,-149.18,9,TRIBAL,AK,,,,6
1796421,1796422,CHAMPION CREEK,2015,2015-06-22,173,1757.0,1,Lightning,2457203.5,181.0,2254.0,22.0,C,64.5317,-141.9525,1,BLM,AK,,,,6
1796422,1796423,MACLAREN,2015,2015-06-22,173,1810.0,1,Lightning,2457199.5,177.0,1920.0,0.5,B,63.05,-146.43,1,BLM,AK,,,,6
1796423,1796424,FALCO,2015,2015-06-22,173,1643.0,1,Lightning,2457256.5,234.0,2014.0,4488.6,F,65.0236,-155.8981,1,BLM,AK,,,,6
1796424,1796425,TETLIN HILLS,2015,2015-06-20,171,1800.0,1,Lightning,2457288.5,266.0,1646.0,1878.0,F,63.18,-142.95,9,TRIBAL,AK,,,,6
1796425,1796426,WRENCH LAKE,2015,2015-06-22,173,1538.0,1,Lightning,2457219.5,197.0,1630.0,6771.4,G,65.6755,-159.22,1,BLM,AK,,,,6
1796426,1796427,TAGAGAWK RIVER,2015,2015-06-22,173,1540.0,1,Lightning,2457251.5,229.0,1740.0,1345.6,F,65.49933,-159.3645,1,BLM,AK,,,,6
1796427,1796428,KOYUK,2015,2015-06-22,173,1621.0,1,Lightning,2457229.5,207.0,2110.0,23271.6,G,65.1967,-161.5825,1,BLM,AK,,,,6
1796428,1796429,ELI RIVER,2015,2015-07-17,198,1200.0,1,Lightning,2457257.5,235.0,1359.0,298.9,D,67.558,-162.4542,3,NPS,AK,,,,7
1796429,1796430,BEAR CREEK,2015,2015-06-22,173,1857.0,1,Lightning,2457248.5,226.0,1600.0,5774.7,G,63.6261,-150.9789,3,NPS,AK,,,,6
1796430,1796431,KEEFER CUTOFF,2015,2015-06-22,173,1918.0,1,Lightning,2457246.5,224.0,1817.0,244.0,D,59.05,-157.65,7,STATE,AK,,,,6
1796431,1796432,MISSION CREEK,2015,2015-06-22,173,1949.0,1,Lightning,2457246.5,224.0,1846.0,2370.0,F,61.63,-159.27,9,TRIBAL,AK,,,,6
1796432,1796433,BEAUTY,2015,2015-06-22,173,2037.0,1,Lightning,2457294.5,272.0,1415.0,42.6,C,65.1092,-150.6206,7,STATE,AK,,,,6
1796433,1796434,SHAKTOOLIK,2015,2015-06-22,173,2146.0,1,Lightning,2457293.5,271.0,1500.0,5459.0,G,64.7219,-159.7386,1,BLM,AK,,,,6
1796434,1796435,BEEF STEAK CREEK,2015,2015-06-22,173,1719.0,1,Lightning,2457196.5,174.0,1200.0,5.0,B,62.93,-155.95,9,TRIBAL,AK,,,,6
1796435,1796436,ILLINOIS MINE,2015,2015-06-22,173,2221.0,1,Lightning,2457293.5,271.0,1500.0,25687.5,G,64.035,-157.8378,7,STATE,AK,,,,6
1796436,1796437,BLIND RIVER,2015,2015-06-22,173,2224.0,1,Lightning,2457214.5,192.0,1829.0,60806.6,G,65.13042,-152.96714,4,FWS,AK,,,,6
1796437,1796438,HOLONADA,2015,2015-06-22,173,2320.0,1,Lightning,2457271.5,249.0,1525.0,48176.1,G,65.7167,-152.5833,1,BLM,AK,,,,6
1796438,1796439,FORK,2015,2015-06-22,173,2340.0,1,Lightning,2457293.5,271.0,1500.0,1694.2,F,64.4267,-156.18,7,STATE,AK,,,,6
1796439,1796440,SOUTH FORK,2015,2015-06-22,173,2000.0,1,Lightning,2457202.5,180.0,1535.0,4692.5,F,64.7153,-158.2644,2,BIA,AK,,,,6
1796440,1796441,MUNSATLI,2015,2015-06-22,173,1048.0,1,Lightning,2457226.5,204.0,1840.0,20942.7,G,63.7667,-152.9833,7,STATE,AK,,,,6
1796441,1796442,WRONGTRAIL,2015,2015-06-22,173,2200.0,1,Lightning,2457271.5,249.0,1524.0,5609.4,G,65.6167,-152.45,1,BLM,AK,,,,6
1796442,1796443,CAPE ESPENBERY,2015,2015-06-23,174,1425.0,1,Lightning,2457240.5,218.0,1230.0,1593.6,F,66.5383,-163.7961,9,TRIBAL,AK,,,,6
1796443,1796444,COPENHAGEN CREEK,2015,2015-06-22,173,1349.0,1,Lightning,2457260.5,238.0,1137.0,5167.0,G,58.83,-157.53,1,BLM,AK,,,,6
1796444,1796445,LOWER REINDEER PEAK,2015,2015-06-22,173,1953.0,1,Lightning,2457200.5,178.0,2331.0,29048.0,G,62.45,-158.4,1,BLM,AK,,,,6
1796445,1796446,OXBOW LAKES,2015,2015-06-22,173,2152.0,1,Lightning,2457231.5,209.0,1953.0,7.5,B,63.23,-154.3,9,TRIBAL,AK,,,,6
1796446,1796447,MUSKEG CREEK,2015,2015-06-21,172,1841.0,1,Lightning,2457195.5,173.0,1000.0,1.0,B,62.88,-155.53,9,TRIBAL,AK,,,,6
1796447,1796448,YUKI TOO,2015,2015-06-22,173,2240.0,1,Lightning,2457230.5,208.0,1800.0,66.0,C,64.2411,-157.2408,7,STATE,AK,,,,6
1796448,1796449,BIG CREEK 3,2015,2015-06-23,174,1550.0,1,Lightning,2457271.5,249.0,1515.0,1396.7,F,65.2544,-154.4878,7,STATE,AK,,,,6
1796449,1796450,HERRON,2015,2015-06-23,174,1252.0,1,Lightning,2457209.5,187.0,1737.0,903.9,E,63.16483,-152.11286,3,NPS,AK,,,,6
1796450,1796451,KETLKEDE 3,2015,2015-06-22,173,2300.0,1,Lightning,2457253.5,231.0,2010.0,3932.2,F,64.332,-156.66067,7,STATE,AK,,,,6
1796451,1796452,UNGALIK,2015,2015-06-23,174,1312.0,1,Lightning,2457293.5,271.0,1500.0,8289.9,G,64.8675,-160.0161,1,BLM,AK,,,,6
1796452,1796453,ELDORADO,2015,2015-06-23,174,1323.0,1,Lightning,2457294.5,272.0,1415.0,6.5,B,64.3656,-155.5,7,STATE,AK,,,,6
1796453,1796454,GLACIER,2015,2015-06-23,174,1327.0,1,Lightning,2457271.5,249.0,1530.0,47333.2,G,65.1,-154.65,7,STATE,AK,,,,6
1796454,1796455,MELOZITNA 2,2015,2015-06-23,174,1329.0,1,Lightning,2457271.5,249.0,1539.0,3356.5,F,64.8667,-155.3667,9,TRIBAL,AK,,,,6
1796455,1796456,LLOYD,2015,2015-06-23,174,1334.0,1,Lightning,2457294.5,272.0,1415.0,66267.9,G,64.65,-151.7667,7,STATE,AK,,,,6
1796456,1796457,KETLKEDE 2,2015,2015-06-22,173,2311.0,1,Lightning,2457232.5,210.0,1800.0,5.0,B,64.2865,-156.6533,7,STATE,AK,,,,6
1796457,1796458,BASE DRUM,2015,2015-06-23,174,1352.0,1,Lightning,2457225.5,203.0,1443.0,0.1,A,62.08,-145.03,9,TRIBAL,AK,,,,6
1796458,1796459,BUCHAHAN,2015,2015-06-23,174,1650.0,1,Lightning,2457294.5,272.0,1100.0,407.3,E,63.86525,-146.88647,6,OTHER FEDERAL,AK,,,,6
1796459,1796460,CHAHALIE LAKE,2015,2015-06-23,174,1703.0,1,Lightning,2457266.5,244.0,1245.0,6246.1,G,66.7858,-143.525,9,TRIBAL,AK,,,,6
1796460,1796461,80 MILE STEESE,2015,2015-06-23,174,1530.0,1,Lightning,2457234.5,212.0,1500.0,3.0,B,65.35,-146.0,7,STATE,AK,,,,6
1796461,1796462,TRAIL CREEK,2015,2015-06-23,174,1857.0,1,Lightning,2457235.5,213.0,1400.0,29501.4,G,64.3667,-155.1,7,STATE,AK,,,,6
1796462,1796463,12 MILE LAKE,2015,2015-06-23,174,1905.0,1,Lightning,2457225.5,203.0,1655.0,0.5,B,66.4597,-145.4819,9,TRIBAL,AK,,,,6
1796463,1796464,CHRISTIAN RIVER 2,2015,2015-06-23,174,1952.0,1,Lightning,2457249.5,227.0,1500.0,15716.3,G,67.4186,-145.1256,4,FWS,AK,,,,6
1796464,1796465,LOWER KLUTUK CREEK,2015,2015-06-23,174,2050.0,1,Lightning,2457231.5,209.0,1949.0,0.5,B,59.35,-157.15,1,BLM,AK,,,,6
1796465,1796466,STUYAHOK RIVER,2015,2015-06-24,175,1735.0,1,Lightning,2457274.5,252.0,1730.0,49446.0,G,62.2167,-160.9,1,BLM,AK,,,,6
1796466,1796467,MARTEN CREEK,2015,2015-06-24,175,1859.0,1,Lightning,2457211.5,189.0,1815.0,44.0,C,66.8311,-145.8517,9,TRIBAL,AK,,,,6
1796467,1796468,KWETHLUK RIVER 2,2015,2015-06-24,175,1504.0,1,Lightning,2457286.5,264.0,1110.0,23241.5,G,60.78,-161.28,9,TRIBAL,AK,,,,6
1796468,1796469,SODA CREEK,2015,2015-06-21,172,1452.0,1,Lightning,2457286.5,264.0,1106.0,16944.0,G,63.25,-154.08,7,STATE,AK,,,,6
1796469,1796470,OWHAT RIVER,2015,2015-06-24,175,1535.0,1,Lightning,2457246.5,224.0,1741.0,39550.0,G,61.8,-159.53,1,BLM,AK,,,,6
1796470,1796471,HAWK RIVER,2015,2015-06-24,175,1720.0,1,Lightning,2457274.5,252.0,1700.0,15814.3,G,62.3908,-161.0253,1,BLM,AK,,,,6
1796471,1796472,MINNESOTA CREEK,2015,2015-06-24,175,930.0,1,Lightning,2457255.5,233.0,1515.0,78.0,C,64.137,-157.5508,7,STATE,AK,,,,6
1796472,1796473,RED DEVIL,2015,2015-06-25,176,726.0,1,Lightning,2457203.5,181.0,2124.0,761.0,E,61.77,-157.35,9,TRIBAL,AK,,,,6
1796473,1796474,KOLMAKOF RIVER,2015,2015-06-24,175,2131.0,1,Lightning,2457228.5,206.0,1001.0,17.0,C,61.8,-158.62,1,BLM,AK,,,,6
1796474,1796475,CHISTOCHINA,2015,2015-06-24,175,1803.0,1,Lightning,2457224.5,202.0,1702.0,1.0,B,62.63,-144.57,9,TRIBAL,AK,,,,6
1796475,1796476,MISHEVIK,2015,2015-06-24,175,1956.0,1,Lightning,2457209.5,187.0,2100.0,81.0,C,60.97,-161.02,9,TRIBAL,AK,,,,6
1796476,1796477,BANDDANA CREEK NORTH,2015,2015-06-24,175,1857.0,1,Lightning,2457271.5,249.0,1400.0,3412.1,F,65.7403,-151.8639,1,BLM,AK,,,,6
1796477,1796478,BEAR PAW,2015,2015-06-25,176,1536.0,1,Lightning,2457209.5,187.0,1850.0,39.8,C,63.72,-150.68,3,NPS,AK,,,,6
1796478,1796479,MELOZI,2015,2015-06-25,176,1817.0,1,Lightning,2457236.5,214.0,1500.0,984.6,E,65.2667,-154.8333,7,STATE,AK,,,,6
1796479,1796480,CARLSON LAKE,2015,2015-06-25,176,1352.0,1,Lightning,2457294.5,272.0,1415.0,46545.3,G,63.8092,-152.0167,3,NPS,AK,,,,6
1796480,1796481,STUVER CREEK,2015,2015-06-25,176,1516.0,1,Lightning,2457198.5,176.0,2104.0,0.1,A,62.55,-141.83,4,FWS,AK,,,,6
1796481,1796482,LITTLE SALT,2015,2015-06-25,176,1536.0,1,Lightning,2457271.5,249.0,1355.0,622.6,E,65.7486,-150.2636,7,STATE,AK,,,,6
1796484,1796485,HONEYMOON,2015,2015-06-20,171,1448.0,1,Lightning,2457274.5,252.0,1630.0,2807.2,F,63.785,-159.3767,7,STATE,AK,,,,6
1796485,1796486,LONG LAKE,2015,2015-06-20,171,1605.0,1,Lightning,2457288.5,266.0,1643.0,27066.0,G,62.95,-141.87,2,BIA,AK,,,,6
1796486,1796487,EGAVIK,2015,2015-06-20,171,1633.0,1,Lightning,2457243.5,221.0,1500.0,10906.6,G,64.03,-160.6967,1,BLM,AK,,,,6
1796487,1796488,GOLSOVIA RIVER,2015,2015-06-20,171,1759.0,1,Lightning,2457203.5,181.0,1800.0,2697.9,F,63.2167,-161.3833,1,BLM,AK,,,,6
1796488,1796489,GOLSOVIA 3,2015,2015-06-20,171,1800.0,1,Lightning,2457239.5,217.0,1500.0,5432.1,G,63.25,-161.3333,1,BLM,AK,,,,6
1796489,1796490,GOLSOVIA 2,2015,2015-06-20,171,1758.0,1,Lightning,2457203.5,181.0,1800.0,778.5,E,63.3,-161.4167,1,BLM,AK,,,,6
1796490,1796491,KLIKITARIK,2015,2015-06-20,171,1757.0,1,Lightning,2457196.5,174.0,1800.0,7680.0,G,63.3167,-161.5,1,BLM,AK,,,,6
1796491,1796492,SISTERS,2015,2015-06-20,171,1822.0,1,Lightning,2457239.5,217.0,1500.0,20049.2,G,63.3333,-161.55,1,BLM,AK,,,,6
1796492,1796493,LITTLE MOOSE,2015,2015-06-20,171,1907.0,1,Lightning,2457294.5,272.0,1415.0,4897.0,F,64.1528,-155.1167,1,BLM,AK,,,,6
1796493,1796494,NENANA RIDGE,2015,2015-06-20,171,1823.0,1,Lightning,,,,325.0,E,64.62,-148.72,7,STATE,AK,,,,6
1796494,1796495,KOBE,2015,2015-06-20,171,1847.0,1,Lightning,2457232.5,210.0,1405.0,8642.0,G,64.25,-149.43,7,STATE,AK,,,,6
1796495,1796496,CHITANATALA,2015,2015-06-20,171,1933.0,1,Lightning,2457294.5,272.0,1415.0,12461.1,G,64.5533,-152.1067,1,BLM,AK,,,,6
1796496,1796497,SHALLOW LAKE,2015,2015-06-20,171,1858.0,1,Lightning,2457224.5,202.0,1430.0,1.0,B,61.88,-147.22,7,STATE,AK,,,,6
1796497,1796498,MOOSE CREEK,2015,2015-06-19,170,1901.0,1,Lightning,2457231.5,209.0,1957.0,5.0,B,61.924,-156.666,1,BLM,AK,,,,6
1796498,1796499,MELOZITNA,2015,2015-06-20,171,2018.0,1,Lightning,2457256.5,234.0,1905.0,1728.2,F,64.95783,-155.41383,1,BLM,AK,,,,6
1796499,1796500,RUBY SLOUGH,2015,2015-06-20,171,2005.0,1,Lightning,2457272.5,250.0,1415.0,49.0,C,64.6758,-155.66633,7,STATE,AK,,,,6
1796500,1796501,MCDONALD CREEK,2015,2015-06-20,171,2037.0,1,Lightning,2457294.5,272.0,1100.0,283.3,D,64.53317,-147.353,6,OTHER FEDERAL,AK,,,,6
1796501,1796502,SULATNA,2015,2015-06-20,171,2036.0,1,Lightning,2457272.5,250.0,1800.0,120.8,D,64.5628,-155.6285,7,STATE,AK,,,,6
1796502,1796503,KOKRINE,2015,2015-06-20,171,2038.0,1,Lightning,2457294.5,272.0,1415.0,4088.6,F,65.0492,-154.0689,7,STATE,AK,,,,6
1796503,1796504,JIM RIVER,2015,2015-06-20,171,2102.0,1,Lightning,2457294.5,272.0,1415.0,980.6,E,66.84,-150.8333,1,BLM,AK,,,,6
1796504,1796505,FOX CREEK,2015,2015-06-20,171,2107.0,1,Lightning,2457256.5,234.0,1918.0,5797.7,G,65.0828,-155.4678,1,BLM,AK,,,,6
1796505,1796506,ZANE HILLS,2015,2015-06-20,171,2150.0,1,Lightning,2457229.5,207.0,1230.0,307.6,E,66.3278,-155.7817,1,BLM,AK,,,,6
1796506,1796507,DU RELLE,2015,2015-06-20,171,1906.0,1,Lightning,2457194.5,172.0,1641.0,0.1,A,61.7,-145.22,7,STATE,AK,,,,6
1796507,1796508,KINDANINA,2015,2015-06-21,172,710.0,1,Lightning,2457195.5,173.0,1241.0,3.0,B,64.7694,-150.4639,8,PRIVATE,AK,,,,6
1796508,1796509,ANACONDA CREEK,2015,2015-06-20,171,2325.0,1,Lightning,,,,1091.0,F,65.0,-146.77,7,STATE,AK,,,,6
1796509,1796510,HAY SLOUGH,2015,2015-06-21,172,942.0,1,Lightning,2457294.5,272.0,1415.0,91444.2,G,65.0833,-151.6,9,TRIBAL,AK,,,,6
1796510,1796511,HARPER BEND,2015,2015-06-21,172,953.0,1,Lightning,2457271.5,249.0,1805.0,43378.0,G,64.98,-151.6,9,TRIBAL,AK,,,,6
1796511,1796512,QUIN CREEK,2015,2015-06-20,171,1858.0,1,Lightning,2457206.5,184.0,2114.0,4947.0,F,61.93,-158.97,1,BLM,AK,,,,6
1796512,1796513,VILLAGE CREEK,2015,2015-06-21,172,1123.0,1,Lightning,2457246.5,224.0,1123.0,14999.0,G,61.85,-158.28,7,STATE,AK,,,,6
1796513,1796514,BERNARD CREEK,2015,2015-06-21,172,1406.0,1,Lightning,2457194.5,172.0,2002.0,0.1,A,61.65,-145.17,9,TRIBAL,AK,,,,6
1796514,1796515,BAKER,2015,2015-06-21,172,1514.0,1,Lightning,2457294.5,272.0,1415.0,24179.1,G,65.1089,-150.4958,7,STATE,AK,,,,6
1796515,1796516,NORTH FORK,2015,2015-06-21,172,1530.0,1,Lightning,2457201.5,179.0,1809.0,4054.4,F,65.12433,-150.46017,7,STATE,AK,,,,6
1796516,1796517,NULATO,2015,2015-06-21,172,1515.0,1,Lightning,2457293.5,271.0,1500.0,42402.8,G,64.7297,-158.1525,9,TRIBAL,AK,,,,6
1796517,1796518,IRON,2015,2015-06-21,172,1616.0,1,Lightning,2457219.5,197.0,1800.0,4148.5,F,63.3492,-151.255,3,NPS,AK,,,,6
1796518,1796519,IGOKLUK SLOUGH,2015,2015-06-21,172,1631.0,1,Lightning,2457246.5,224.0,1740.0,5645.0,G,62.42,-164.43,4,FWS,AK,,,,6
1796519,1796520,CRATER,2015,2015-06-21,172,1600.0,1,Lightning,2457201.5,179.0,1800.0,97.2,C,67.215,-146.9781,9,TRIBAL,AK,,,,6
1796520,1796521,MCLEOD,2015,2015-06-21,172,1620.0,1,Lightning,2457208.5,186.0,1750.0,452.1,E,63.3708,-151.1989,3,NPS,AK,,,,6
1796521,1796522,CAMP CREEK,2015,2015-06-21,172,1717.0,1,Lightning,2457253.5,231.0,2005.0,13556.3,G,64.293,-157.47933,7,STATE,AK,,,,6
1796522,1796523,JOHN REEK CREEK,2015,2015-06-21,172,1808.0,1,Lightning,2457231.5,209.0,1955.0,10.0,C,63.05,-155.83,9,TRIBAL,AK,,,,6
1796523,1796524,ISAHULTILA,2015,2015-06-21,172,1816.0,1,Lightning,2457293.5,271.0,1500.0,149359.3,G,65.8694,-154.6811,9,TRIBAL,AK,,,,6
1796524,1796525,FORAKER RIVER,2015,2015-06-21,172,1637.0,1,Lightning,2457219.5,197.0,1800.0,1043.1,F,63.3408,-151.7658,3,NPS,AK,,,,6
1796525,1796526,DOME CREEK,2015,2015-06-21,172,1924.0,1,Lightning,2457206.5,184.0,2312.0,2695.2,F,64.5744,-155.4117,9,TRIBAL,AK,,,,6
1796526,1796527,BRUNO CREEK,2015,2015-06-21,172,1950.0,1,Lightning,2457294.5,272.0,1415.0,15131.7,G,64.5808,-155.3369,9,TRIBAL,AK,,,,6
1796527,1796528,CHATANANA,2015,2015-06-21,172,2151.0,1,Lightning,2457197.5,175.0,1200.0,0.1,A,64.9667,-153.3833,4,FWS,AK,,,,6
1796528,1796529,WHAKATNA,2015,2015-06-21,172,2104.0,1,Lightning,2457272.5,250.0,1435.0,912.7,E,64.8431,-156.5936,9,TRIBAL,AK,,,,6
1796529,1796530,NIKOLA SLOUGH,2015,2015-06-21,172,1542.0,1,Lightning,2457272.5,250.0,1441.0,5802.1,G,64.9025,-157.0492,4,FWS,AK,,,,6
1796530,1796531,NULATO RIVER,2015,2015-06-21,172,2130.0,1,Lightning,2457201.5,179.0,1800.0,1003.5,F,64.8517,-158.2269,9,TRIBAL,AK,,,,6
1796531,1796532,NULATO RIVER 2,2015,2015-06-21,172,2130.0,1,Lightning,2457201.5,179.0,1800.0,4904.0,F,64.8403,-158.2836,9,TRIBAL,AK,,,,6
1796532,1796533,KALAKAKET CREEK,2015,2015-06-21,172,1700.0,1,Lightning,2457250.5,228.0,2020.0,1743.1,F,64.3842,-156.8461,1,BLM,AK,,,,6
1796533,1796534,NULATO RIVER 3,2015,2015-06-21,172,2130.0,1,Lightning,2457201.5,179.0,1532.0,1108.8,F,64.7981,-158.1858,9,TRIBAL,AK,,,,6
1796534,1796535,YUKON 2,2015,2015-06-21,172,1655.0,1,Lightning,2457232.5,210.0,1800.0,22.5,C,64.2861,-156.555,7,STATE,AK,,,,6
1796535,1796536,BARE MT,2015,2015-06-21,172,1800.0,1,Lightning,2457253.5,231.0,2000.0,33362.6,G,64.1719,-156.6764,7,STATE,AK,,,,6
1796536,1796537,YUKON,2015,2015-06-21,172,1657.0,1,Lightning,2457232.5,210.0,1800.0,360.0,E,64.2819,-156.6192,7,STATE,AK,,,,6
1796537,1796538,KETLKEDE,2015,2015-06-21,172,1657.0,1,Lightning,2457232.5,210.0,1800.0,10.0,C,64.2873,-156.6553,7,STATE,AK,,,,6
1796538,1796539,OLD VILLAGE,2015,2015-06-21,172,2025.0,1,Lightning,2457246.5,224.0,2025.0,1928.0,F,60.93,-153.98,3,NPS,AK,,,,6
1796539,1796540,BLAIR,2015,2015-06-20,171,31.0,1,Lightning,2457249.5,227.0,1200.0,37597.3,G,64.261,-147.2375,6,OTHER FEDERAL,AK,,,,6
1796540,1796541,JIM RIVER SPRING,2015,2015-06-22,173,850.0,1,Lightning,2457225.5,203.0,1530.0,0.1,A,66.78,-149.78,1,BLM,AK,,,,6
1796541,1796542,TOZITNA,2015,2015-06-21,172,1751.0,1,Lightning,2457222.5,200.0,1915.0,78212.5,G,65.3314,-152.4269,1,BLM,AK,,,,6
1796543,1796544,TOBATOKH,2015,2015-06-22,173,1209.0,1,Lightning,2457210.5,188.0,1714.0,54036.0,G,65.8667,-153.2667,1,BLM,AK,,,,6
1796544,1796545,GECHIAK LAKE,2015,2015-06-22,173,1214.0,1,Lightning,2457234.5,212.0,1800.0,18795.0,G,59.25,-160.23,9,TRIBAL,AK,,,,6
1796545,1796546,DAGISLAKHNA,2015,2015-06-22,173,1348.0,1,Lightning,2457210.5,188.0,1717.0,9751.2,G,65.6833,-153.2833,1,BLM,AK,,,,6
1796546,1796547,AGGIE CREEK,2015,2015-06-22,173,1354.0,1,Lightning,2457246.5,224.0,1600.0,31705.0,G,65.2,-148.32,7,STATE,AK,,,,6
1796547,1796548,GENTIAN,2015,2015-06-22,173,1455.0,1,Lightning,2457253.5,231.0,1930.0,19920.7,G,64.0367,-155.6483,7,STATE,AK,,,,6
1796548,1796549,YUKI,2015,2015-06-22,173,1500.0,1,Lightning,2457232.5,210.0,1800.0,938.0,E,64.4233,-156.1767,7,STATE,AK,,,,6
1796549,1796550,DEEP CREEK,2015,2015-06-27,178,1503.0,1,Lightning,2457294.5,272.0,1415.0,11589.7,G,63.8333,-152.3833,7,STATE,AK,,,,6
1796550,1796551,CHRISTIAN RIVER 3,2015,2015-06-24,175,2030.0,1,Lightning,2457212.5,190.0,1500.0,6659.6,G,67.4739,-145.2708,4,FWS,AK,,,,6
1796551,1796552,JACKSON,2015,2015-06-24,175,2200.0,1,Lightning,2457210.5,188.0,1915.0,7377.5,G,65.2833,-151.8667,9,TRIBAL,AK,,,,6
1796552,1796553,FLAT CREEK,2015,2015-06-23,174,2200.0,1,Lightning,2457197.5,175.0,1424.0,127.9,D,63.64,-151.0161,3,NPS,AK,,,,6
1796553,1796554,TSUROTLURNA,2015,2015-06-29,180,1631.0,1,Lightning,2457236.5,214.0,1500.0,151.2,D,64.3603,-158.1833,9,TRIBAL,AK,,,,6
1796554,1796555,FALL CAMP,2015,2015-06-29,180,1630.0,1,Lightning,2457234.5,212.0,1900.0,5.0,B,64.3564,-158.1789,9,TRIBAL,AK,,,,6
1796555,1796556,MEDICINE CREEK,2015,2015-06-22,173,2145.0,1,Lightning,2457260.5,238.0,1200.0,101.0,D,63.18,-154.67,9,TRIBAL,AK,,,,6
1796556,1796557,BEAR,2015,2015-06-29,180,1115.0,1,Lightning,2457202.5,180.0,1130.0,1.0,B,64.6078,-147.4186,6,OTHER FEDERAL,AK,,,,6
